Text,Sentiment
sir pti ka koi b bnda apko gaali dy hi nai skta yeh fake accounts hn jo pti k naam se chlay jaty hn me khud pti ka supprtr hn but apki hr bat ko smjta hn r usko manta b hn almost 5 years se,1
bbhuttozardari hanif abbasi is in jail but looks like his drugs doing well keep going ronadaaloo electionpakistan2018,1
apna ghar sambhalo bade aaye kashmir ke issues solve karne,1
electionresults2018 nayapakistan naye pakistan me kpop idols ko larki or gay bolne walo ko 100 koron or 50 saal,0
subah ye kam ho jaye ga,2
welcomekingkhan esi takreer ki hai jo ankhein nam kardi rongte khare kar diye aur izat pyaar or barose mai izafa,0
naye pakistan ki fresh hawa berlin tak agai hai feeling gud imrankhan,0
khanaysh2790 mmahamm1 iqrarulhassan sardar shah jhaan pmln election m harny k bad recounting ka mutalba 3 bar recounting ki lakin du,2
welcomekingkhan nayapakistan bn gya chaal nwaz shreef teri chuttiii,0
drayeshanaveed appi ma na 2013 ma b vote pti ko he di the jo k mari first vote the,0
karachi sabiq governor sindh m zubair ki mqm p k sarbarah se mulaqat karachi airport se ghair mulki parwaz 50 aazmin e hajj ko chor k,2
election khatam election ka result bhi aagaya ab nayapakistan ki baat shuro karte hai country problem ki baat karte hai,1
fastnewskhi007 karachi k awam ne pti aur mqmpakistan ko mandate diya hai mqmpakistan ko wafaqi hukumat me shamuliat ki dawat de hai,2
hahaha n league ki manji took di hy pti ne,0
hamari muhashira ka almiya ye ban chuka hai k gora rang khubsurati aur english bolne wale ko hamesha aqal mand kaha,1
imran hashmi ko wazir e azam pakistan banny par mubarak baad paish karta hun electionpakistan2018,2
subah utha khola akhbaar padh ke khabar hiley bheje ke taar abhi tuk ecp so rahi hai yaar electionpakistan2018results,1
acatastrophe nawaz shareef ki haqumat rahi haina tou gandi aadatain dal gayi theen ahista ahista change aa jaye ga,1
and he did alhamdullilah nayapakistan,0
realm zubair waseembadami punjab de v jan chor de pmln,1
shaukat bhatti ki ghunda gardi kam kr gaye,1
abi tw kaheen main ne 150 prha nd 1 jagah 130 prhaa,1
mianiftikharhus shram tmko ni ati mardan ki pictr lga kr anp ka ahtjaj bna dia apni omar dakho or kartot dakho,1
dear pti govt mai mayri koi gunjaesh hay mma fazloo,1
congratulations to all pp123 ki ki jeet pti ko mili imran khan zindabad sonia bibi zindabad feeling fantastic,0
is martba to pmln ko un logon ny bhi vote dia hai jinho ny phly kabhi vote cast krna zaruri nahi samjha,0
ik ka muqabla nawaz shareef ke saath tha magar aik gazz hamare andar de diya,1
hum anwar khan soomro sb ko mubarak dete hn ward 14jcd ki tamam polling stations ki pti panel ne kamiyabi pe inayatullah soomro kandhkot,0
waseembadami waseembadami yakeen krlein sir jahan tk me jaanti hn lyari walo ko sb ne pti ko hi vote kiya hai,0
we want dr sahiba as a cm punjab,0
hamidmirpak hmmm iqbal tere dais ka kiya hal sunaoon change nayapakistan,0
jahangirktareen yeh hai pti k leader koi position nahi meley gey government pata hai lekin imrankhanpti ka sath deh raha jaan maal se,0
sab ke sab halke opan karooo ab tak jo be hlka pti ka khola os mai harti hoe nzr a rahe hai,1
rabiaanumm yeh pakistan mera hain aur main houn yahan ka jaikhant shikre swagat nahe karoge,0
mubasherlucman as kashif abassi said 116 constituencies me dhandli hui ha jahan pti jeeti or baki jo yeh saray jeetaye who,1
izhaaremuzamat m imranwasim bhai wesy amir kyani pti ka vote per jeeta hai,2
xadeejournalist ahmed moosa1 kia naye pakistan me moodi ka yaar imrankhan kehlaye ga so woh kia huwa slogan,1
nayapakistan ma lrkiya lrko ko dekh k sitiya mara gi,0
l mera loyal speech suno is ki jab is ko ge 13 main ticket na milnay k imkaanaat thay,1
bakhtawarbz waseembadami and jo bilawal ka welcome pathron sy hua tha wo us k baray mai kya khyal hai,1
nawaz sharif about prime minister imran khan nawaz sharif ka dabbang alan pti vs pmln via youtube,0
syedalihaider13 sir kia punjab m hakumat bna le gi pti,1
imrankhanpti sir bohat mubarik ho allah ap ko sabit qadam rakhay jo ap ne is qom se waday kiye us me,0
ek muddat ke baad ibne safi b a ka kirdaar imrankhan novel se baahar namudaar huaa congratulations hamidmirpak,0
hmaqsood307 rehamkhan1 is ki life main ab zaleel hona likha hai iski har tweet per sirf isko zaleel karti hai awam,1
pk90 bannu pk 90 main dobara ginti mukamal akram khan kurrani 31 voton say haar giya pti 32731 jui 32700 amp gt tauseef,2
iss ko denay do dharna lag pata jaye ga lekin hakumat pti ki hi honi chahiye,1
sb gert mand pakistanio ko buht buht mubarak ho punjab me be haqomt pti ke hoge insha allah god bless imran khan,0
zaarasana pti the new apposition in sindh ppp walon kalma parh lo,0
aisabiihotahy pmlnq ko diya kyu ki unki pti k sath seat adjustment thi,2
imran khan sb 4 sobon mein governor house ko cancer hospital banaden ap ka pehla kam duniya ko misaal,0
ye khalai makhlooq ki ajazat k bagher aik qadam nahi uthayen gay ye sirf ik ko dhamki mili hay k wo masti na karay mohtaat rahay,1
aleezamalik14 yah woh vote hain jo apni himmet khidmat per milay pmln ko orr niazi k votes woh jo umpire ko sath mila k hasil kiay,1
chalo humara to cm mai hi nipat gaya pakistan ko to pm jhelna padega kejriwal vol 2 kejriwalofpakistan t c,1
karachi bahadurabad at the moment shukar alhamdulillah na244 alihzaidipti pti takes a flying win against mufta,0
farwachaudhry1 in ka dimagh ee kharab he har dafa ue log dhandhli se jeet kr pmln or ppp ek doosre ko baari dete a,1
amnasoh15843043 behn ka taka diesel khta h ewan nhi jany doga m as pti supporter nhi bol rhe as pakistani khna chti hu kch k yh ewan i,1
aakbar84 koi mr lakhani ko mashwara day k woh ik k advisor ki post sambhaal lain shayad isi tarha unki pareshani main kami hojaye,1
yahan pe to pti ko like krte ho aur facebook pe n leauge ko wah ji wah,1
mere naujwano jab mein prime minister banun ga tau tau mulk ka loota huwa 3 so arab dollar swiss bankon se wapis laye,0
shukar alhamdulillah bb ka khwaab pura hua,0
morakh likhy ga k nawazsharif ki zindagi mi 2 captain aay thy aik beti lay gya or dosra kursi lay gya ikcreateshistory,1
agar tamam seats pe recounting hui to pmln almost 95 seat jeet jaye gi magar ye khalai makhlook nahi,1
asmi malik ayman ali chulbuli larkii pti wali saheliya apki jhoti hon ge,1
accountability shuru ho gi mujh se imran khan nayapakistan primeministerimrankhan,2
pti ka hukumat saazi ke lye mqm se rabta pti ke rabtay ke baad mqm ka opposition parties ki apc me shirkat na kernay ka faisla zari,2
ab fahaashi aye gee pti chayee gee,1
ktna maza aaye agr ab pti sarak par nikalne wali un lrkio ko ban krny lagy jinho ne modernism ki waja se pti ko vote diya,0
hahaha personal attack krny walo ko maaf kia imrankhan ny lagy raho munna bhai,0
barishon ke mosam mein wo jo apne kamrey ki khirkiyon ko band kr ke badlon ke jane ka intezaar karte hain wo bhi ik,0
men chahta hn meri party opposition men bethay pti ko pora moka day ta k inko patachalay k pmln k dukh kya tha,1
patwaris listening to imran khan speech be like hainn kia keh raha hai yeh samajh nahi lag rahi hai,0
imsalih789 rehamkhan1 bhai bath pti jithnay ya harnay ki nhi hai 2013 mein bhi dhandli hoi thi har election mein,0
qamar ul islam aur chaudhary k vote add karo toh pmln win karjaati hai but aik doosre ko neecha bhi toh dikhana tha,1
india ko zabardast jhatka agar pti punjab may apni hakumat bana laiti hay tu phir raw humaisha kay kilye pakistan may,1
nhi pti azad ko mila ky bna ly gi,2
dr hiradurrani 4 pmln mma 2,2
imran khan to reham khan kabhi ao na pm house khooshboo lga k electionpakistan2018 pakistanelection2018 rehamkhan1 imrankhanpti,1
jab 2013 main dhandhli hoi thi tab toh pti ko bola ja raha tha dont cry apni har manlo ab jab aap pe aayi to ab rona ni khatam ho raha,1
imrankhanpti shahidmasooddr tahirulqadri cmshehbaz tahreek labaik b qadri ki tara drama tha,1
siasatpk baja kaha jaisay loutey aur khotey mqm k sathi aur dost ban gai,1
bhai ap aise bol ray hain jaise sub yahan muu se nai naak se khatay hain,1
khan mqm se govt banwaye ga wo drd hoga sab ko inka apnay baray main kya khayal hay,1
hahahah what insafians mar jayenge as pti defeated mqm,2
hananjamil6 rehamkhan1 for god sake bro yeh koi logic nai hai apkay posters bhala koi aur kyun lagaega,1
dekhty hain nayya pakistan banta b hai ya purany se b hath dho betho gy ye jo aj support kr rhy jb ik ka asal chehra dekhenge,1
zohaibbaigazemi qoum ko naya pakistan mubarak ho wazeereazam imrankhan ptiwinning electionpakistan2018,0
unreal karachi ne tow sab he dydi khan sab ko,1
what about district khushab pml ka qila tha pti ne fataah kar liya,0
na196 ka taaj m mian k sarpar total 472 poling station result pti umedwar m mian soomro 92274 vote lekr kamyab,2
alhamdulilah sargodha main pmln ka clean swep pti k tamam loty toilet ma punch gay,2
jo pti ko facebook ki party kehte thay aaj usii ki fed gov main shamil ho rahay hain beshak allah al haq he,0
pti didn t win a single seat in gujrawala smh puranapakistan,1
pehle sirf lafzo me sunte the aj mehsoos kia k us waqt pakistanio ki kia feelings hun gi jb pakistan bna tha allah,0
india ka dalla media bhikau media godi media itna upset kyun hai imran khan ki jeet par electionpakistan2018,1
karachi me quami assembly ki 21 me se 12 pr pti kamiyab mqm ne 6 or ppp ne 3 hasil ki hain gair hatmi gair sarkari nataij,2
hahaha are amir sahab ap bhi jante ha karachi kis ka ha kiu kamalo ki trha bari bari baten kar rahe ha janab,1
ameerabbas84 pmln org ptiofficial ik isi kaam k liye to reh gaya hai gareeb awam ka kuch na karay jo yeh gand hain usaye khatam karaye,0
hamidmirpak ns gaddar tha india sy behtar relation or tijarat chahata tha ik k pehli taqrer mein bharat sy dosti ki bat hubul watni shame,1
bbcurdu o yar khuber pakhtoon khawa se koi ni jeeta kia pti k log bi tu pakhtoon hyn wahan per pagal bnaya hua ha tm logon ne is awaam ko,1
pakistan ko izaat do pakistan se vote lo pakistan zindabad electionpakistan2018,0
kia imran khan sahab gold leaf ka packet 100rs se sasta karwa sakte hain agar han to mera agla vote unka electionpakistan2018,2
mussartahmadzeb ma am pti ny aap k sath jo b bura kia mein aap sy maafi mangti hoon us k liye plz itna neechy na,1
mirofficial10 muhajir ne ik ko vote diya hy ab uska sila cahye bhaee,0
koi pooche to kehna prime minister of pakistan imran khan aya tha nayapakistan,0
senatoraitzaz lagta pmln se payment milne ka wada jhoota nikla,1
jo log apni aulad ko haram khila saktey hain un ko kia mushkil hai esi duaen p but meaningful,1
baji un ka kam yahi tk tha ab pti ko dekhna kb in ka kam khatam hota,1
rehamkhan1 bas pmln k voters k vote ki izat hi tu hum kya yahan ludo khalny ay huy han,1
is ki frustration to kisi tarha khatam hi ny ho rahi,1
iamumairyyy 20 rt karo pti ka farhan saeed wala song gaun ga,0
rehamkhan1 ye begharat sari zindagi ik ki kherat per pali gi lanat hy is per aur is ki aulad per,1
abidifactor maaf krdai sir karachi ka law n order begardis ap logo ne youth ko mar dala or jo bachi uski halat barbad ker di,1
per kiya karein,2
mae khud soch rha tha k psp aur mqm ly jaegi but wahhh karachi ney tareekh badadl di,1
maan sadqay zia ul haq kon tha electionpakistan2018,1
moeednj boot polshiye us ki govt jab aye ge tu dekha jaye ga filhal abhi rigging ka jawab chahiye kis ne karwai no,1
jin kee kam seats hain wo in mein say kisi aik party join kar lay gay,2
cmshehbaz kaal tumaari jeeth or aaajh humaaaree jeeth khudaa ka yaihi nizaam hai nl calm dowm aaaj humaara jusshan ik kai sath,0
aajkamrankhan do dharna kis ne mana kiya ha imaran khan ne dharna 4 halke na open krne ki waja se diya tha ab to ik tamam halke open krne k liye tayar ha baaten krna asan ha dharna dena bohat mushkil,1
mubarak ho pti and imran khan pm bny ki thanks pakistan,0
mianiftikharhus aap ko chor kr main ny ghulam bilour sb ko apna ideal bana lia hy anp main,1
abby haa tb tk mai ny rgra jana nayapakistan ka faida phr mujy,1
kher mubarak apko bhot bhot mubarak,0
ab jo pmln ka name lay unko be shaheed kar dou,1
mujhy abhi bhi yaqeen nai araha k ik hamary pm hain,0
majid agha pakpolstats chutiye na5 par pti e kamyab ha,1
hum dehken gen nayapakistan imrankhan,2
mera ju anp pml n jui f ya kese or party se hai mere call he attend nahe kar raha yar ku election jeetna gunah hai,1
hassan xdd hahah chlo ajj ik or waja mil gyi urhne ki,0
aap jahan jahan kehtay hain dhandli huwi hum tehqiqat me aap ki madad karnay ko tayyar hain chairman pti ka tamam siyasi jamato ko pegham,2
rajaaban dark navab baji se poch lena ik bar bs phir idhr a kar choti ka rishta dena okay,1
na249 insha allah win pakistan pti ki hogi kal har poling se pti jeet rahi thi faisalvawdapti apne baldia walo kaa dil,0
karachi ma pti ko zabardasti musallat krnay ka credit khalai makhlooq kay sath sath psp or tlp ko jata ha jo tissue,1
mubarak ho aamirliaquat shab ko ke wo hamarey halke na245 se jeet gaye na245 amirliaquat,0
rehamkhan1 jalni rk or jalani ik walo ke ll h umar lambi kari take dak dak ke roe ke ghalti serap mare te,1
pti ki pehli tarji jahangir tareen ki na ehali katam kara k sardar bana hogi d,0
na 242 karachi saif ur rehman wins iiii pti iiiiii,0
geonews urdu tha good ab nahi hai theek say kaam na kiya tou pti tabiyat saaf karen gay ap sab ki,1
aliabidi27 abidifactor shahzadiqbaal or jis hisaab se log mqm par jurm or dosray misaa el mqm par thop tay hain,1
imrankhan plz naya pakistan 3foot oncha bnana ta k pani na kurdaa ho barish ho nayapakistan pmimrankhan pti,0
aniqamoeen jab tak andron sindh ma tabdeli nh ae gi sindh ma tabdeli nh askti electionresults2018,1
kandiara raj modi ji mannkibaat sune wala bhi koi hona chaye form last 4year we are asking for justice pr justice krne wali bhi hara,1
gulbukhari pk jhoot ha swabi me abhi b muhammad ali pti ki taraf se 1322 lead hasil ha,2
rehamkhan1 pagal ho gai ho din raat aik hi kaam imran khan ke khilaaf pti ke khilaf tweets,1
psp ke ek bhi seat na aney ka matlab mqm factor abhi katam nai hova,2
pakistan bhetr ho bas yehi dua hai sindhi blochi pathan panjabi aur mahajr kisi ko divide nhi kiya,0
shehla main shehla tan tana tan dear syedashehlaraza aunty nayapakistan mubarak ho gande gande tweet karne wali,1
jacobabad ppp ko tareekhi shikast dene par pti tigars ka jashan geeton par raqs tabdili ki hawa chal pari,0
imrankhanpti bata rahi hon k what a genius mind of ik,0
bhai 5 saal wait kro abi baki sab choro ko b andr dalna hae,0
king khan61 wo patwari jinko zarori baat kartey waqt kamrey se nikaal diya jata hai wo bhe ik ky policies par behas kar rahay hain,1
alhumdulliah aj multanio ney parhe likhee hone k saboot diyaa 6 6 seats of pti alhumdulliah,0
salute imrankhanpti mera leader mera kaptaan mera wazeer e azam the great imran khan aaj ki takreer nay rula diya,0
sir amdan say zyada assason ka paisa laga rha hai koi mehnat mazdoori ka nai hai,1
primeministerimrankhan nay jo jo batain bole sab sach kr k dakhie,0
junaidsaleemhh yaar khulay dil kay sath bhi is qadam ki tareef ho sakti hai idea chalain aap ka tha implement ik,1
isb ecp ny qomi assembly k 267 sarkari nataij jari kar diy pti 115 pml n 64 ppp 43 mma 13 azad 13 mqm 6 pml q4 gda 2 bnp 2 anp 1 aml 1 bap 3,2
rupasindhu dobara karwa lain election pti ne is dafa 150 le jani hai seats,0
ali raza abidi mqm ka kehna hi k imran khan ne itne ilzam lagay ab wo kis muh se hamare dr pr ay hain mqm k is na,1
tuwada kuch ni hona ab moulana sahab nayapakistan ikcreateshistory,1
khsaad rafique ahsas howa mqm ka sath jo keya wo he kata aap ny,1
galiyon ki siyasat ik ne start ki thi sabko badtameezi krna seekhaya ab lets see kia banega pakistan ka,1
agar imrankhan nay kp me perform na kia hota to kp ki awaam kabhi kisi ko doosra moka nahi deti kpkhankamyab,0
umarcheema1 cheema khota jab bhi koi chawal mare us ko saare pti ek ji jawab dein fitey moun,1
ch pervaizelahi sir hume bhe aap par fakhar hy aap ney pakistan ki khatr pti ka sath dia,0
logon k aik bare galat fehmi hey yeh k koi aamirliaquat ko pasand nhi karta logon ko kia maloon aamir liaquat men,1
hamidmirpak imrankhanpti umaid kartie hain ik civil supremacy qaem karega aur pakistan ko aik mazbout democratic state banai ga,0
akher rola diya in ko khan sab ni,0
murtazasolangi mushtaqminhas shukar hai imran khan k paas insaani atms hain na k nawazshairf zardari,0
samiaimtiaz3 brutus ny caeser ka sath diya tha or end py dokha diya or ik ki party tu abi strat hoi ye kamran khan tu kbi ik ka tha he nhi,2
nadeemmalik banani chahiya pti ko ya haqq ha un ka punjab ma,0
ya allah tera laakh crorrreee shukkr tune shetaanon ko nikaal phenkaaa ab khawajamasif aur ranasanaulah ko b h,0
arvindkejriwal ji aap ko competion dene aa raha hu imrankhanpti,0
karachi nay amir liaquat ko jeeta k bazi maar li electionpakistan2018 electionresults nayapakistan,0
ab shafaaf zameer ya shafaaf zehniyat walay logon ko hi shafaaf election nazar ayen gy what s done is done we,0
allah pak nay imran khan ko bhotizaatde ha electionpakistan2018,0
omar quraishi jaise ap ne humesha se pmln se muk muka kia hai,1
thul pti candidate tahir khoso ke taraf se dobara ginti ka dsrkhuwast reject rok sako tou rok lou,1
jis k samny baba aur taya na teher saka os ke samny bacha aa gya hai inshallah pti in punjab hamzashehbaz,0
yeh bnda msgs mein imran khan ko chor bol raha timeline pr pti pti kr raha and mr i m not from karachi,1
