,Text,Sentiment
3926,اللہ ملائکہ نبی ﷺ درود بھیجتے اے لوگو ایمان لائے ، تم درود سلام بھیجو۔احزاب,2.0
3927,"کیسے کہہ دوں تھک میں

نہ جانے کس کس حوصلہ میں!",1.0
3928,ظُلم اتنا نہ تُجھے دُشمن میرا، زمانے تُجھے اپنی جان بتا رکھا ہے۔,1.0
3929,دیکھنا زلمیوں کون سا باؤلر جس گندے اوور نتیجے میچ کراچی والوں ہاتھ گا!,1.0
3930,یادوں انمول موتی,2.0
3931,"پاکستان مسلم لیگ نواز تعلق رکھنے ممبر صوبائی اسمبلی ہمایوں خان اپنے ساتھیوں سمیت پاکستان پیپلز م شامل

ف…",2.0
3932,"میرے جان کراچی ذرا نہیں پسند
کراچی ہار جاؤ",1.0
3933,فولو دوبارہ فولو کروں ؟؟؟,2.0
3934,گراؤنڈ جوش خروش بھرپور اتنا عمدہ کراؤڈ آنا بات واضح ثبوت بین الاقوامی کرکٹ پاکستان لوٹ آنا چاہئے,1.0
3935,میرے خیال سرگرم کارکن ہے۔۔۔کیوں؟,2.0
3936,"جب تلوار قبضے کلائی 
تیرے اجداد قبروں دہائی 
…",1.0
3937,میاں سانپ پارٹی بے نظیر انکم سپورٹ پروگرام لوگو ہٹا کم ظرفی مظاہرہ ہے۔۔میاں سانپ اپ کو…,1.0
3938,کراچی وکٹیں بچائی اگلے سیزن کام آئیں,2.0
3939,"ماشاءاللہ اعلٰی بکیوں والی سوچ اللّٰہ نظر بد بچائے۔۔۔ 
کونلوگاوتسی 
پڑھےلکھےلوگ",1.0
3940,"اگر
دو، چار دن
ہفتہ، مہینہ
میرا لفظ
میر شعر
نظر تم نہ آ پاۓ
کوئی دکھ سکھ لمحہ
کوئی شکوہ شکایت بھی
آ…",1.0
3941,کچھ منفی سوچ اگر چاہیں منہ بات نہیں نکلتی۔۔,1.0
3942,تنگ نظر مکار انڈین اچھا کھیل دیکھنے بجائے صرف صرف اپنی ٹیم جیتنے یقین,1.0
3943,"صادق سنجرانی کوئٹہ گلیڈ ایٹرز کوچ بنانے بلوچستان کرکٹ فروغ ملے گا
سائیں قائم علی شاہ",2.0
3944,"بہت اچھا لگتا ھے تجھ مانگنا 
۔
میرے رب 
ساری زندگی مجھے کسی محتاج نہ بنانا",1.0
3945,"ایسےفیصلوں سےملک انتشارکاباعث بنتےہیں ۔
توپھرمہنگائی بڑھتی ہےڈالربھی کمزورہوتا ہےہمارےچارسالہ دورمیں ڈالربلکل ا…",1.0
3946,"'
لاہور
پاکستان سپرلیگ
پشاورزلمی کراچی کنگز رنز ہرا فائنل کوالیفائی کرلیا
فائنل ٹاکرا
زلمی/یونائیٹیڈ ہوگا",2.0
3947,کراچی کنگز شکست دوچار کرنے مسلم لیگ نواز سازشی عناصر کردار بہت واضح نظر آتا ہے۔۔ صابر شاکر۔,1.0
3948,ٹرافی بغیر فائنل کھیلے کوئٹہ تاکہ بلوچستان محرومی ختم ہوجاتی!,1.0
3949,"غالب فلم ہوگی محاورہ سنا ""سو چوہے کھاکے بلی حج چلی""؟",1.0
3950,موبارک شہُجاوید سیب پاینل تہ پہ راتلو زما دہ ترپُنہُ سمیُ تہ موبارک باد ووایہ,1.0
3951,کراچی نھیں جاؤں,2.0
3952,نورپور خاکی ٹیم باہر بڑا مزہ آیا 😄😄😝😝😝😀😀,2.0
3953,میری فیملی ہمیشہ ایم کیو ایم ووٹ آرہی لیکن بار ک…,2.0
3954,وی دہی لین جانندا ہاں تے باقی کم آندا۔ واپسی دہی لسی بن جاندی۔ ہاہا,1.0
3955,"دل ارمان آنسوں بہے گے
😑😑😑",1.0
3956,گوجرانوالہلدھیوالہ وڑائچ ایم این اے میاں طارق محمود جانب پی ٹی چیئرمین عمران خان سونے تاج پہنا…,2.0
3957,"پوچھا کیسے 
بدلے ویسے ہو
روپ وہی انداز وہی 
یا پهر کچھ کمی",1.0
3958,صبح شرٹ دینے آیا زلمی والا ھایر اے,2.0
3959,ارباب غلام رحیم دیرینہ ساتھی مٹھی مشہور سیاسی شخصیت علی اکبر راهموں زرداری ہاوس کراچی پاکستان پیپل…,2.0
3960,"فیصلہ گیا
بڑا مقابلہ وفاق خیبر پختونخوا درمیان",1.0
3961,"کراچی کنگ پیپسی خالی بوتلوں بارش پانی اکٹھا پشاور جیت گئے۔ 
اگر بارش نہ کراچی جیت جاتا۔",1.0
3962,سیمی جتنی عزت جارہی اسکو اگلا ویزاعظم نہ بنا جائے۔,1.0
3963,"سو بہار پھیلی ہے
اس پیچھے وردی",1.0
3964,قائم علی شاہ فائنل میچ دیکھنے لاہور روانہ ،,2.0
3965,ہوجائے پروگرام بھٹی صاحب کیساتھ۔۔۔۔۔کہ پشاور زلمی بنگالی جادوگر خدمات حاصل,2.0
3966,بچت رستہ نکل کیونکہ گوای کون خلاف,1.0
3967,قذافی اسٹیڈیم سجا دیکھ پاکستان فخر محسوس,0.0
3968,"شرم نئیں آوندی ایس بندے نوں اپنے آپ نوں سیاست دان کہندا اے 
بے شرم آدمی شیدا ٹلی",1.0
3969,لعنت تیرے سیاست دان ھُن تے,1.0
3970,ستر سال مین ھم مصنوعی بد کردار لوگون حکمرانی کرنے انصاف ناپید رھا خاص پر…,1.0
3971,“ کامی آپ باہر نکلوائے “ جواب “آپ “ 🤣,2.0
3972,صرف راو انور بات نہین ھے، پیچھلے سالوں پشتون تباھی ھے اسے پھانسی دو۔ پشتون جنگ مین ک…,1.0
3973,ہتھیاروں کمی دوسری نہیں ھے صرف میدان لگنے ھے,1.0
3974,"چھپے چیف جسٹس صاحب
پین سری ویچ",2.0
3975,"لگتا ٹویٹ نیند نشے تھا
ہوش دونوں ٹیمیں باہر ہیں
اور مزے فائینل گھ…",1.0
3976,راؤ انوار غائب تھے، راؤ انوار پیش ہیں۔ بندہ فوجیوں داماد ایسے ادب نام لیتا میڈیا بندے شک ش…,1.0
3977,اسے ٹیم نہیں اپنی جگہ پکی کرنے کھلنا,1.0
3978,کراچی فائنل ایسے دیکھے جیسے ناکام عاشق اپنی محبوبہ شادی کرسیاں لگاتا ہے😂😂😂😂😂,1.0
3979,"مجھے سارے رنج قبول اُسی شخص پیار میں
مری زیست کسی موڑ مجھے ملا بہار",1.0
3980,پاگل خاندان اپنے نو رتنون ساتھ نا صرف پورے ملک دولت لوٹ چکا ھے بلکہ اپنی بکواس دنیا مین پاک…,1.0
3981,"😁😁😁😁
بیٹھے بیٹھے دل کہا ""دوست میسج پھرسوچا دل پاگل ھے 


پھر سوچا دل پاگل ھے ھوا
""دوست"" کونسے
علامہ اقبال ھے",1.0
3982,مبارک شاہ جاوید بھائ ❤️❤️😘😘,2.0
3983,"رنگ چہرے بول اٹھیں 

اس بس بات چھیڑنا میری",1.0
3984,"چھپے نہی
قوم ملت دنیا بھر منھاج القرآن سو زائد تنظیمی نیٹورک ذریعے خدمت ہیں…",1.0
3985,جب آپ جیسے پڑھے لکھے عامر لیاقت کام فرق رہ ریاست چوتھا ستون میڈیا میڈیا کا…,2.0
3986,میرا سوال میڈیا نمائندوں کتنے ایسے ٹاک شوز ریاست ریاستی ادارو رہبری یا…,1.0
3987,ھاھاھا۔ گڈ,2.0
3988,"نہ جگنو ھوں، ھوں، نہ کوئ تارا ھوں۔۔
روشنی میرے نام جلتے ھیں۔۔

~",1.0
3989,لکھ لعنت طالبان خان اِس گندی سوچ ۔ ۔ ۔ کام نہیں ۔ ۔ ۔ نظریہ رہ ۔ ۔ ۔…,1.0
3990,",*** رہبر ترقی وکمال مصطفی کمال انیس قایم…",2.0
3991,زائد نہیں زاید ہوندا اے ماما ہیر,1.0
3992,اللّه میری امی سلامت آمین,2.0
3993,عمران خان کتا ٹومی,2.0
3994,جنگ اخبار ڈاکٹر صاحب کنپٹی پستول کالم لکھوایا تھا۔۔؟؟,2.0
3995,"حیدریم قلندرم مستم
بندہ مرتضٰی علی ہستم

سرگروہ تمام رندانم
رہبر سالکم عارفانم
ہادی عاشقانم مستانم
کہ سگ کوئے شیر یزدانم

حیدر حیدر ❤️",2.0
3996,🤣جی بلکل آپ اسی دن تصویرسمبھال تھی🤣🤣🤣,2.0
3997,"پلکوں یار پہ دستک 
میں سائل جسے صدا یاد نہیں",1.0
3998,"یا اللہ پنجتن پاک صدقے میں
 میڈم سیدہ انعم خان صاحبہ 
کو صحت تندرستی دولت مالامال فرمائیں…",0.0
3999,ڈوریمون ڈی پی بوھت سوٹ بھائی 😂😀😀,2.0
4000,بڑی عدالت لگنی جناب,2.0
4001,مجھے بابا جی شک,1.0
4002,رسولﷺ فرمایا ۔۔۔جس جان بوجھ باطل حمایت جھگڑا کیاتو اللہ ناراضی ،غصہ گا،یہاں وہ…,1.0
4003,مجھے کچھ یاد نہیں پلیز بتائیں,1.0
4004,"بیتابئ محبت، وجہِ سُکونِ غم ہے
آغوشِ مُضطرب خوابیدہ بلائی",1.0
4005,"پامال کیجئے شوق سے، بزمِ خاص میں

اتنا خاک مری بدر نہ ہو!!",1.0
4006,"ووٹ عزت 

میاں صاحب سب پہلے ووٹر عزت",2.0
4007,"بھول سکتے تو،بھول جاؤ اجازت تمھیں
نہ بھول پاؤ لوٹ آنا،ایک اجازت تمھیں",1.0
4008,کچھ نھیں بول سکتے کوینکہ پاکستان کچھ ہوسکتی ہے😱😱😱😱,1.0
4009,ارباب غلام رحیم دیرینہ ساتھی مٹھی مشہور سیاسی شخصیت علی اکبر رحیمو زرداری ہاوس کراچی محترمہ فریال…,2.0
4010,"سجن ٹُر رونق ٹُر سُنجے ویہڑے
آجا سجناں یاد کراں چرخے گیڑے
میاں محمد بخشؒ",2.0
4011,"دشت تنہائی اے جان جہاں لرزاں ہیں
تیری آواز سائے، تیرے ہونٹوں سراب
دشت تنہائی دوری خس…",1.0
4012,شخص مذہبی حلقوں انتہائی غیر پسندیدہ نواز شریف کیسے خطرہ بن سکتا ہ…,1.0
4013,"ایسا کالم چیف جسٹس افتخار چوہدری بارے لکھا تھا۔۔۔

اسے تاریخ زندہ رہنے بہت شوق تھا۔۔۔",2.0
4014,کلچرل ہجمنی سرائیت جاتی اسے دیکھ برٹش لارڈز حیران جائیں جنہوں وقت گذاری کرکٹ گیم شروع,1.0
4015,ہمارے ہیرو ،صدر پاکستان پلس آرمی چیف ضیاءالحق حادثاتی موت؟ہلاکت پاکستان موت جیسی خاموشی طاری…,1.0
4016,احسن اقبال صاحب آپ دانش سکول لیپ ٹاپ سکیم سستی روٹی سکیم یوتھ لون سکیم ٹیکسی سکیم آشیان…,2.0
4017,آپ مرضی ھو ملک مگر آپ چوری معاف نہیں جا سکتا,1.0
4018,راؤانوار پاکستان مستقبل نہیں زنجیر کڑی پاکستانی عوام ہاتھوں شناخت کروائے جن…,1.0
4019,"دِلِ اُمید توڑا کِسی نے۔۔۔۔۔ 
اپنی کہانی کیسے کہیں۔۔۔۔",1.0
4020,"ہماری جمہورئت جیسی مجبور بے بس شائد دنیا ہو

سب جانتے فیصلے ہین لیکن اظہار نہیں ک…",1.0
4021,"سَّلامُ عَلَيْكُم ورَحْمَةُ اللهِ وَبَرَكاتُهُ

رشتے کبھی قدرتی موت نہیں مرتےان ہمیشہ انسان قتل کرتا نفرت…",1.0
4022,صدر پاکستان انشاء اللٰہ دھوپ لگوانے پریڈ گراونڈ تشریف لائیں,2.0
4023,گوگل صرف عدد کلک کرنے دستیاب اعدادوشمار ملکی معیشت بدحالی بخوبی اندازہ لگایا جا سکتا لیکن عقل…,1.0
4024,وہی جناب جس مہربانی جناب گلی گلی دھکے کھا,2.0
4025,آپ یہیں ؟؟؟,2.0
4026,ہماری گفتگو عمل پیچھے اگر موت یاد دہانی موجود اپنی زندگی بہت محتاط رویؔہ اختیار سکتے ہیں…,1.0
4027,ظلم عظیم وزیر بجلی گالی دینے وقت ملے کسی فریاد سنے,1.0
4028,"کتنی دلکش تم،کتنا دل میں
کیا ستم مر جائیں",1.0
4029,کوٸ بات نہی، کونسا ہماری مادری زبان ہے، ایسے انگریزی پیچھے پاگل ہوۓ ہیں۔,1.0
4030,خان جی! ن لیگ ممبر شپ کمپین نہیں 😀,2.0
4031,"ٹک ٹکی
دوسرا ڈگڈگی",2.0
4032,ماں,2.0
4033,"بہن بھائی ,میری میری والدہ پراپرٹی نکال لیتے اثاثے بنانا گناہ سفر 
روک سکو روک",1.0
4034,"مارچ شام
ہماری یتیمی 
جب سایہ پدر محروم 

التماسِ سورہ فاتحہ 
سید فضل حسین نقوی ابن سید وزیر حسن نقوی",2.0
4035,"کتابوں بڑا ظلم مجھ 
ان اک رمز جس رمز مارا ذہن 
مژدہء عشرت انجام نہیں پا سکتا 
زندگی م…",1.0
4036,"بارشیں ہونی تھیں ""
ہوا دکھ سنائے نے"" ❤",1.0
4037,راو انوار خصوصی آو بھگت دیکھ ذہن سوال آتا اسلام آباد میڈم طاہرہ، پشاور مرحومہ گلز…,2.0
4038,پی سب کچھ مھنگا مل رھاھے وجہ ھے تمام کھانے پینے چیزوں نٹ بولٹ پنجاب سے…,1.0
4039,"دنیا قانون بیٹی ماں شوہر بیوی ملنے نہیں روک سکتا 

او ظالموں کلبوشن بھارتی ج…",1.0
4040,تعلیم، صحت، سوشل ویلفیئر، انفراسٹرکچر اپنے خطے سب کم خرچ جبکہ اندھا دھند درآمدات، برآمدات میں…,1.0
4041,آئین ایسی ترمیم نہیں کیجاسکتی صدرمملکت مارچ جیسے ایونٹ ایوان صدر نکلنے زحمت نہ کرنی پڑے,1.0
4042,فوجی ہیلی کاپٹرز سویلین گراؤنڈز پانی خشک رہیں گے؟ سویلین گھاس عزت نوازشریف المعروف عزت سرکار,1.0
4043,ووٹ عزت دراصل پپو لوٹنے ووٹر مرنے,2.0
4044,اتنا پیسے عزت محروم ،چلیں ہسپتال پاکستان بنوا ، ولدہ علاج بھ…,1.0
4045,"میرے خیال صدرمملکت اختیارات مدنظر ""ممنون"" بجائے ""ممنوع"" لکھا، پڑھا سمجھا",2.0
4046,مشرف اعلاج باہر بھجوا لیکن جب سول پرسن جانا چاہے اِن ریمرکس کچھ عدالتوں…,1.0
4047,"بڑی کرپشن بیٹھے تم میرے دل رہ 😱😜

سنبھل جاؤ ایسا نہ نا اہل جاؤ۔۔😏

پھر نہ کہنا مجھے کیوں…",1.0
4048,ہا ہا ا، گجرات قاتل نوں بھارتی سٹیبلشمنٹ وزیراعظم بنوا دتا تے گھاہ چوریاں تے لالو اندر۔ اجہی حرکتاں پا…,1.0
4049,اللّہ پاک اپکو صبر دے۔ اپکا صبر ہمارہ حوصلہ ہے۔ اللّہ بیگم کلثوم نواز صحت عطا کرے۔,0.0
4050,"اردو پاکستان مسیحی برادری خوفزدہ ہے؟ 

ہجوم شخص بولا اگر ک…",1.0
4051,شیخ رشید گلا پھاڑ پھاڑ جودڈیشلی منتیں کررھا ھے کچھ ورنہ الیکشن بری طرح شکست کھانی ھے…,1.0
